"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2013";2,65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2014";2,94;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2015";2,22;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2016";2,84;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2017";2,71;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2018";3,95;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jabłka - za 1kg";"cena";"2019";2,49;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2013";2,63;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2014";2,96;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2015";2,59;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2016";2,90;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2017";2,73;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2018";4,01;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2019";2,46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2013";3,24;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2014";3,05;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2015";3,12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2016";2,87;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2017";2,98;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2018";3,97;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jabłka - za 1kg";"cena";"2019";2,44;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2013";3,82;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2014";3,27;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2015";3,71;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2016";2,81;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2017";3,48;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2018";4,13;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2019";2,59;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2013";4,11;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2014";3,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2015";3,90;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2016";2,92;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2017";3,96;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2018";4,17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jabłka - za 1kg";"cena";"2019";2,72;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2013";4,30;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2014";3,11;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2015";3,77;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2016";3,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2017";3,87;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2018";3,58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jabłka - za 1kg";"cena";"2019";3,30;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2013";3,50;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2014";2,56;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2015";3,48;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2016";2,82;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2017";3,76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2018";3,00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jabłka - za 1kg";"cena";"2019";3,68;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2013";3,10;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2014";2,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2015";3,07;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2016";2,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2017";3,71;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2018";2,51;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jabłka - za 1kg";"cena";"2019";3,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2013";2,95;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2014";2,13;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2015";2,91;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2016";2,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2017";3,75;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2018";2,26;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jabłka - za 1kg";"cena";"2019";3,86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2013";2,92;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2014";2,20;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2015";2,90;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2016";2,56;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2017";3,87;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2018";2,31;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jabłka - za 1kg";"cena";"2019";3,76;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2013";2,26;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2014";2,81;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2015";1,98;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2016";2,70;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2017";2,57;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2018";3,53;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jabłka - za 1kg";"cena";"2019";2,26;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2013";2,33;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2014";2,87;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2015";2,01;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2016";2,73;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2017";2,54;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2018";3,62;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jabłka - za 1kg";"cena";"2019";2,32;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2013";2,37;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2014";2,95;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2015";2,12;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2016";2,80;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2017";2,56;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2018";3,75;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jabłka - za 1kg";"cena";"2019";2,16;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2013";2,43;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2014";2,90;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2015";2,46;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2016";2,74;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2017";2,50;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2018";3,82;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"jabłka - za 1kg";"cena";"2019";2,11;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2013";2,63;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2014";2,99;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2015";3,15;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2016";2,77;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2017";2,73;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2018";4,08;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"maj";"jabłka - za 1kg";"cena";"2019";2,30;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2013";3,45;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2014";3,25;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"czerwiec";"jabłka - za 1kg";"cena";"2015";3,35;"zł";"";
